First Name	Last Name	Team ID	Age	Date
Kimberly	Ortiz	219	36	2020-11-15
Erik	Thompson	449	65	1991-09-07
Mark	Moore	119	62	2020-07-07
Lynn	Hunt	97	33	1999-11-16
Mary	Walker	300	33	1993-03-16
Francisco	Ruiz	286	71	1964-01-13
Deborah	Harper	389	62	2012-03-22
Nicholas	Bowman	185	40	2007-01-18
Jordan	Mccarthy	456	64	1946-04-12
Jason	Jenkins	62	32	1973-07-30
Jared	Hughes	199	32	1967-05-27
Anthony	Miller	167	63	1963-04-12
Christopher	Jones	185	61	1995-05-21
Loretta	Wolfe	417	30	1949-09-18
Michael	Ortiz	67	67	1969-08-10
Cheryl	Morgan	462	18	1951-05-04
Michael	Brown	62	36	1961-06-22
Jacqueline	Mcguire	477	43	1990-09-15
Lisa	House	301	19	1974-02-27
Patrick	Cisneros	201	71	1978-09-09
Aaron	Williams	448	57	1992-01-31
Alison	Smith	388	51	1960-09-04
Donna	Watson	294	50	2019-03-25
Donna	Frederick	459	31	1972-10-08
Gary	Thomas	46	63	1992-07-23
Maria	Richards	454	60	2019-08-02
Donald	Davidson	40	46	2000-03-25
Hannah	Brooks	307	64	2014-07-01
William	Stone	197	77	1962-04-11
Mark	Newman	171	31	2006-11-26
Michael	Casey	188	69	1983-03-11
Joseph	Sanchez	207	76	2001-07-30
Kristine	Wiggins	366	23	1971-08-11
Cassandra	Myers	332	19	1985-03-12
Brian	Rangel	17	38	2020-05-27
Joseph	Russell	66	47	2007-09-14
Susan	Mullen	69	36	1956-07-01
Brandon	Bird	238	42	1996-04-26
Stephanie	Stone	357	33	2013-02-10
Melissa	Brooks	4	44	1955-09-28
Joel	Lee	378	36	2023-11-02
Joshua	Stanley	129	61	2006-06-10
James	Wiggins	75	22	1956-11-16
Leah	Cantu	187	43	2022-06-10
Grace	Meyer	429	74	1984-07-31
Stephanie	Garcia	494	71	1950-05-19
Dale	Munoz	383	63	2020-02-22
Mark	Frey	281	60	1969-02-04
Darren	Sandoval	26	50	2021-11-02
Ashley	Crawford	5	75	1994-05-14
Christopher	Sanders	62	41	2015-04-10
Amy	Robinson	442	45	1996-10-22
Nathaniel	Huang	457	69	1997-04-15
Christy	Johnson	443	18	2014-07-13
Amanda	Jones	149	70	1983-01-29
Karen	Hamilton	467	24	2022-06-01
Autumn	Thompson	44	77	1980-10-16
Michael	Martinez	405	48	1977-02-12
Nicholas	Jones	304	56	1974-10-29
Jenny	Garrison	333	57	2021-10-16
Austin	Cantrell	293	78	1998-09-24
Javier	Allen	447	59	2018-01-30
Carla	Lester	438	80	2019-11-04
Mallory	Anderson	157	66	1995-04-08
Travis	Vazquez	338	68	2019-05-20
Brett	Cook	413	38	1997-10-26
Stephanie	Richardson	20	75	1958-10-08
Deanna	Cortez	113	24	1959-09-25
Nicole	Murray	95	62	2009-06-26
Mark	Mendoza	179	43	1985-04-25
Donna	Anderson	341	32	1987-04-21
Erin	Jacobs	431	66	2004-02-16
Paula	Miller	357	78	2008-05-20
Julian	Calhoun	313	43	2004-06-16
Stephanie	Hodges	322	54	1997-04-26
Hailey	Owens	367	42	2022-06-10
Willie	Huynh	57	64	1964-06-22
Megan	Davis	275	20	1966-01-05
Lisa	Singh	246	78	1996-08-03
Taylor	Kerr	334	79	1987-03-21
Terri	Garcia	301	57	2000-05-15
Christopher	Weaver	50	73	2014-04-04
Alyssa	Morales	163	61	1947-07-25
Andrea	Arellano	153	47	2020-03-27
Heather	Boyd	219	79	1984-10-05
Tyler	Wood	283	65	1982-02-07
Spencer	Hernandez	28	35	2004-02-16
Bobby	Beltran	67	61	1997-05-12
Francisco	Meyer	477	65	1980-04-17
Shelly	Dodson	380	22	1979-07-04
Kimberly	Melendez	127	44	2003-07-09
Andrea	Jordan	412	29	2023-11-18
Megan	Carrillo	248	42	1963-04-08
Michael	Williams	416	31	1965-04-27
Sarah	Burton	372	29	1951-06-05
Joshua	Villarreal	404	40	2011-11-20
Stacie	Mccarty	114	70	1947-11-07
Stephanie	Chan	356	73	1987-09-20
Tiffany	Thomas	208	74	2021-01-15
Bonnie	Jones	88	69	2009-03-13
Phillip	Foster	387	41	1953-11-30
Susan	Perkins	149	53	1987-08-26
Blake	Mcgee	156	64	1990-09-05
Pamela	Hernandez	297	46	1961-06-18
Courtney	Tanner	164	63	2023-11-25
Charles	Schneider	111	32	1952-09-26
Michael	Ramirez	326	41	1998-05-26
Bailey	Jones	106	78	1950-09-29
Matthew	Keller	217	26	1953-01-08
Steven	Boyd	370	36	2010-04-20
Elizabeth	Armstrong	429	74	2003-05-23
Joseph	Taylor	280	77	1979-09-03
Pamela	Garcia	132	31	2003-06-22
Morgan	Molina	91	76	2008-11-25
Alan	Rodriguez	449	67	2013-09-11
Michael	Jennings	423	32	2023-04-23
William	Grant	107	26	2022-11-10
John	Fisher	147	77	2013-10-21
Natasha	Horton	374	24	2014-02-21
Michael	Huff	319	70	2023-03-14
Jessica	Blackwell	500	76	2014-07-28
Samantha	Melendez	343	57	1947-10-31
Joseph	Larsen	228	38	1989-05-06
Tyler	Mason	357	22	2021-08-09
Caroline	Hernandez	135	77	2010-02-05
Micheal	Norton	187	27	1975-11-13
Susan	Stanley	156	57	1950-05-22
April	Phelps	248	23	2001-09-09
Ralph	Mercado	7	18	1951-05-12
Christopher	Burns	174	75	1956-03-12
Dillon	Smith	176	38	1974-01-27
Christopher	Francis	310	60	2001-08-19
Crystal	James	128	41	2018-08-25
Robin	Harris	395	79	2012-08-16
Alexandra	Preston	387	40	2016-04-11
David	Curtis	482	35	2014-02-23
Natalie	Reese	433	73	2013-03-13
Kevin	Wilson	88	32	2020-04-02
Wesley	Kelley	94	21	1986-06-20
Heather	Figueroa	463	64	2012-10-06
Erica	Barrett	167	51	2004-10-18
Richard	Carter	345	28	2021-05-11
Thomas	Mcneil	466	61	1978-03-20
Andrew	Williamson	481	37	1978-02-10
Elizabeth	Clark	150	38	1984-04-14
Joann	Jones	345	32	1970-06-25
Mary	Rodriguez	144	79	1978-01-09
Kayla	Tate	413	26	1974-04-14
Donald	Knapp	61	24	2003-03-18
Abigail	Hardy	314	33	2003-01-01
Sandra	Miller	272	35	1967-04-30
Hayley	Hoffman	150	66	1988-06-26
Veronica	Randall	148	35	1970-05-29
Thomas	Powers	309	32	1960-04-29
Megan	Davis	48	34	2009-02-08
Renee	Marshall	160	61	2012-08-27
Linda	Taylor	139	80	2000-02-21
Charles	Maddox	79	74	1973-03-24
Daniel	King	207	19	1988-09-16
Hector	Sosa	64	51	2014-03-15
Tina	Knight	452	51	1977-02-17
Amy	Peters	437	23	1946-03-01
Jennifer	Davis	199	56	1992-02-19
Austin	Welch	154	29	1958-05-28
Joshua	Fisher	351	42	2007-04-30
Malik	Ford	275	32	1969-03-16
Tim	Davidson	17	30	1983-01-11
Diana	George	11	29	1958-11-28
Catherine	Lee	228	25	1954-09-06
Christina	Brown	432	65	1989-08-31
Laura	Robertson	123	80	1987-01-10
Ronald	Ellis	385	55	1955-02-15
Dennis	Bentley	126	51	1961-02-07
Mark	Sampson	337	39	2007-01-26
Sylvia	Chavez	441	73	1947-01-07
Michael	Henderson	22	48	1965-10-30
Jean	Little	339	29	1956-07-04
James	Smith	107	76	1959-07-03
Maria	Martinez	37	48	1963-08-07
Carlos	Johnson	370	18	2006-11-04
Virginia	Parker	121	21	2007-04-16
Anthony	Sanchez	272	35	1979-08-19
Ryan	Merritt	460	74	1959-01-07
Jeffrey	Maynard	161	56	1961-08-31
Patrick	Bennett	10	55	2011-08-08
Thomas	Ewing	176	22	2017-05-21
Michael	Carter	414	36	1994-07-13
Amber	Friedman	208	67	1987-02-02
Karen	Chaney	238	19	1976-05-14
Rachel	Delgado	338	48	1948-10-18
Jennifer	Moran	451	42	1959-03-31
Jose	Foley	188	20	2022-03-03
Jeffery	Phillips	331	57	1979-10-22
Melinda	Fuentes	217	79	1992-10-22
Matthew	Wallace	56	29	1999-03-20
Teresa	Frazier	324	45	1980-03-10
Laura	Wallace	483	26	1951-09-11
Jose	Rowe	8	49	1972-01-10
Julie	Cline	411	30	1994-02-25
Curtis	Hernandez	374	56	1980-09-10
William	Thomas	494	39	2006-05-05
Karen	Martin	73	46	2017-06-07
Anthony	Mckinney	220	74	2010-08-30
Thomas	Bell	126	58	2010-06-04
Tina	Knight	188	53	1994-11-24
Michael	Williams	498	71	2010-10-06
Billy	May	103	68	2016-06-09
Mario	Garza	147	62	1949-07-25
Christopher	Sanchez	71	26	1999-04-09
Sarah	Anderson	214	30	1948-09-12
Joanne	Wilson	13	74	1955-01-06
Luis	Rivers	399	51	1999-10-28
Tony	Kaufman	183	68	2013-08-17
Brianna	Rogers	293	36	1988-05-22
Wendy	Shelton	183	67	2008-04-06
Michael	Richardson	485	23	1956-06-02
Alicia	Armstrong	90	30	1950-01-28
Timothy	Goodwin	376	44	2005-08-11
William	Wright	500	33	2017-04-03
Jessica	Collins	284	71	1946-01-15
Thomas	Bradshaw	154	59	1964-05-27
Ross	Lyons	110	20	2020-09-16
Raymond	Chambers	417	29	1982-01-11
John	Benson	55	66	2020-09-25
Joseph	Wilson	341	20	1979-05-12
Katrina	Mora	410	72	1947-01-07
Dustin	Delacruz	179	69	1964-07-09
Christine	Brennan	89	64	1982-11-07
Albert	White	432	60	1975-01-19
Mark	Combs	68	27	2023-08-14
Victoria	Carter	83	60	2004-04-19
Erika	Reynolds	421	69	2009-06-14
Kristi	Roberts	172	49	1952-04-02
Joseph	Simmons	406	34	2013-10-28
Tina	Davis	43	57	2010-10-07
Suzanne	Young	375	76	1994-09-16
James	Lee	129	27	1984-02-09
Brian	Warren	12	64	1989-11-07
Troy	Blair	439	36	1955-05-07
Kimberly	Mahoney	285	34	1976-02-14
Francisco	Howe	316	76	1954-06-04
Susan	Garcia	399	47	2015-10-19
Kevin	Nguyen	437	62	2020-06-03
Jacqueline	Doyle	198	45	1972-03-16
Paul	Obrien	193	80	2001-04-25
Henry	Kim	178	65	2020-01-26
Jonathan	Young	338	77	1973-05-14
Susan	Jenkins	197	80	2004-09-19
Jennifer	Black	360	61	2006-10-05
Alexandra	Wilson	257	61	2005-09-15
Matthew	Baker	363	76	1960-02-03
Jeffrey	Miller	287	42	1957-08-10
Jaclyn	Johnson	310	78	1959-07-26
Holly	Villanueva	81	47	1961-09-07
Catherine	Vega	81	28	1974-02-16
Crystal	Reyes	370	28	1990-07-30
Morgan	Benson	4	58	2002-04-01
Christopher	Porter	340	52	1992-10-03
John	Stokes	457	39	1960-04-27
Cynthia	Rodriguez	452	50	1953-08-31
Mary	Faulkner	79	37	2015-05-18
Larry	Lee	210	40	1960-09-11
Erica	Perry	312	77	2010-05-05
John	Garza	33	31	1964-10-31
Carolyn	Oneill	352	40	2010-10-13
Megan	Thomas	460	28	1989-08-16
Jermaine	Watson	371	59	1949-05-24
Lauren	Holmes	328	23	1962-06-18
Rebecca	Murray	77	45	1984-04-22
Tina	Hill	289	42	1969-09-13
Todd	Hanson	97	31	1991-11-17
Robert	Hamilton	11	22	1963-01-30
John	Edwards	67	36	2013-01-10
Felicia	Parker	406	44	1980-04-15
Travis	Gray	193	60	1949-04-11
Matthew	Freeman	257	24	1965-08-01
Matthew	Richard	316	57	1976-01-06
Regina	Richardson	261	25	2012-10-07
Sherry	Richardson	145	62	1958-03-08
Emily	Torres	313	54	1988-06-11
Michael	Rodriguez	352	18	1999-08-10
Brian	Cross	476	46	2003-10-23
Caroline	Fletcher	41	73	1951-03-05
Karen	Gray	287	70	1998-10-18
Sara	Holden	194	48	1977-03-22
Patrick	Wallace	215	43	1958-10-16
Stephanie	Gonzalez	365	33	1974-02-22
Michelle	Stephens	443	36	2004-06-18
Kenneth	Harrison	389	53	1983-04-10
Shannon	Shaw	336	50	2003-10-18
Michael	Perry	152	45	1956-01-02
Daniel	Mccullough	88	54	1991-02-24
Michael	Powers	134	58	1969-07-02
Jonathan	Palmer	65	77	1984-02-24
Andrew	Solomon	232	78	1993-02-08
Kevin	Blevins	57	55	1971-10-16
William	Dixon	100	38	1988-09-28
Barbara	Gutierrez	92	43	1972-03-06
William	Ellis	455	50	1973-08-16
Jeffrey	Hardy	476	61	1989-11-07
Jeffrey	Lane	428	41	1994-01-26
Rachel	Hall	49	55	2022-06-29
Zachary	Rios	104	79	1968-04-22
Nancy	Mueller	92	66	2013-06-02
Jessica	Watkins	119	62	1995-03-06
Shaun	Davis	68	80	2019-05-27
Paul	Miller	62	20	1952-08-26
Chelsea	Guerra	459	40	1951-09-17
Douglas	Gillespie	287	40	1990-02-14
Joseph	Bryant	41	55	2017-08-16
Amanda	Martin	175	49	1970-07-01
Jill	Willis	209	23	2023-03-12
Tonya	Wise	281	50	1968-02-27
Olivia	Coleman	324	40	1954-10-22
Mark	Cunningham	296	55	2012-09-09
Matthew	Carter	473	20	2023-11-30
Ryan	Leblanc	282	73	1998-10-04
Tammy	Thompson	170	73	1984-01-05
David	Scott	188	57	1970-11-21
Christie	Cole	70	48	1966-07-05
Alison	Martin	233	74	1997-11-01
Amy	Ramirez	273	53	2004-07-07
James	Allen	336	19	2016-01-09
Dillon	Martin	322	59	1962-01-11
Dustin	Ray	88	70	1997-03-24
David	Harris	224	47	2007-08-20
Danny	Rogers	360	36	1967-03-11
Jeffrey	Johnson	350	42	2011-11-03
Joseph	Valencia	232	36	1981-02-16
David	Lewis	229	56	1954-03-10
Elizabeth	Mccann	466	24	1947-04-07
Eric	Wilcox	496	35	1946-10-11
Dan	Chase	312	63	1979-09-29
Toni	Strickland	150	80	1961-01-08
Valerie	Golden	63	41	2022-10-03
Ian	Ortiz	104	38	1999-02-10
Deborah	Grant	74	18	1975-05-26
Nicole	Olson	216	66	1947-02-21
Mark	Brown	190	35	1968-03-26
Michael	Anderson	220	53	1975-04-16
Daniel	Tate	144	72	1991-11-29
John	Sawyer	266	64	1975-04-07
Jorge	Moran	36	76	2001-06-29
Yolanda	Nelson	313	25	2018-01-13
Kathryn	Rodriguez	165	36	1969-11-16
David	Boyle	165	62	1999-09-14
Carol	Thompson	158	22	1994-03-03
Lori	Carson	418	76	1960-02-02
Randall	Bennett	107	65	2005-06-28
Keith	Ward	335	37	2023-09-23
Gregory	James	187	41	2009-09-04
Courtney	Dougherty	65	31	1952-07-19
Benjamin	James	30	49	2023-11-18
Jennifer	Cowan	59	79	1997-10-01
Theresa	Reese	219	73	1953-01-13
Monica	Mejia	397	56	1966-02-05
Brenda	Price	37	50	1960-06-22
Brenda	Fox	342	73	1966-08-06
Ryan	Kennedy	433	80	1951-05-12
Leslie	Lawrence	152	20	1972-10-07
Gail	Gutierrez	494	71	1993-08-23
Monica	Gardner	232	24	1967-03-12
Julie	Hall	130	34	1987-03-19
Edward	Jones	403	71	2023-08-18
Kristina	Hensley	436	71	1951-03-09
Brian	Woods	374	72	1946-04-08
Anthony	Stein	465	78	2022-05-29
Jason	Rubio	107	56	2017-03-21
Steven	Brown	97	46	1992-01-07
Jessica	Curry	167	65	2022-02-17
Marvin	Floyd	264	23	1970-07-27
Jeremy	Osborn	3	34	1969-05-21
Jeffrey	Benson	473	25	2006-02-06
Joseph	Richardson	298	71	1996-01-19
Vanessa	Jimenez	295	52	2016-09-10
Tamara	Snyder	177	59	1997-03-04
Barry	Flores	141	44	2009-10-27
Lindsay	Baker	288	35	1967-01-06
Adam	Greer	288	58	1962-06-26
Wanda	Watson	250	43	1970-08-10
Brian	Ellis	435	43	1952-04-07
Vernon	Wang	390	40	1966-07-03
Rebecca	Hamilton	150	65	1986-08-23
Heather	Tanner	371	58	1979-04-20
Kathy	Gonzalez	393	31	2005-02-03
Lori	Brown	498	55	2003-08-24
Kristen	Morgan	430	45	1962-03-03
Leslie	Jensen	356	44	2020-02-28
Laura	Ramirez	23	77	2021-10-07
Sharon	Mullins	289	43	2017-01-11
Steven	Gonzales	337	32	1975-03-12
Matthew	Wilson	407	40	1965-05-03
Jill	Moore	153	61	1992-08-30
Angela	Blackwell	451	27	2009-06-25
Ronald	Summers	312	40	1991-06-09
Jeffrey	Zimmerman	293	72	1989-11-04
Bobby	Rubio	453	25	1992-02-08
Heather	Reynolds	278	64	1988-01-08
Jason	Bush	141	65	2021-06-01
Mark	Mays	484	63	1976-03-01
Cheryl	Carson	350	53	1952-03-05
Monica	Cherry	29	69	1966-01-22
Roy	Lyons	24	58	2011-09-29
Ashley	Randall	265	56	1983-02-09
Melinda	Lawrence	474	71	1990-06-01
Joseph	Hodge	305	59	1981-10-04
Vincent	Leonard	242	41	1967-11-06
Bryan	Jacobs	321	20	1957-06-04
Kara	Flores	183	72	1982-02-28
Thomas	Kramer	350	78	2019-06-21
Dean	Castillo	302	32	1964-11-25
Debbie	Larson	411	33	1963-02-18
Gregory	Adams	421	53	2001-05-21
Lori	Peters	262	43	2001-08-04
Brandon	White	181	57	2018-04-23
Spencer	Navarro	345	25	2008-02-06
Dustin	Wilson	471	76	1990-07-24
Melinda	Ward	3	38	1948-01-03
Jeffrey	Jones	112	21	1982-08-16
Scott	Cruz	447	63	2009-04-18
Peter	Perry	218	53	1958-02-23
Christina	Marshall	166	54	1986-05-08
Phillip	Gordon	172	32	1963-09-10
Jacqueline	Moore	92	64	2000-01-01
John	Wilson	158	35	1946-02-02
John	Smith	142	79	2022-04-20
Joshua	Huber	174	55	1958-06-17
Kelly	Richardson	450	46	2005-01-01
Amy	Morales	409	36	1984-01-09
Cynthia	Gibson	24	20	1988-08-14
Lauren	Harris	58	57	1985-04-11
Dustin	Tucker	281	64	1979-10-24
Debra	Bauer	376	46	1994-09-01
Tracy	Terry	402	55	1987-06-17
Ronald	Jones	423	44	1947-08-26
Gilbert	Johnson	391	26	1979-02-21
Peter	Lynch	271	73	2001-04-04
Jeffrey	Woods	80	76	2009-03-17
Melissa	Wright	53	72	2001-01-21
Anthony	Lopez	463	63	2004-08-10
Jorge	Strong	478	46	1950-08-17
Dave	Garcia	244	42	1950-05-08
James	Morris	316	45	1977-03-09
Daniel	Smith	202	66	2021-10-10
Richard	Wheeler	329	44	1966-09-29
Sandra	Perez	93	59	1981-02-06
Justin	Burke	429	25	1956-01-25
Erik	Garner	220	23	2005-02-26
Mary	Barr	188	33	1952-11-19
Colleen	Collins	360	37	1954-03-08
Kimberly	Hernandez	122	42	2023-10-27
Sarah	Henderson	197	67	1999-10-07
Stephen	Gutierrez	5	72	2013-05-25
Ashley	Clements	281	66	1972-02-04
Jacqueline	Strong	449	22	1983-06-21
Jessica	Manning	417	38	2004-08-06
Cassandra	Baker	8	21	1990-10-01
Joseph	Gonzalez	24	62	2003-01-21
Lisa	Torres	442	48	2004-10-06
Brandon	Ware	385	32	2010-11-12
Joseph	Lyons	223	68	1948-07-24
Nicole	Ford	255	19	1965-06-23
Angela	Boyer	307	62	1948-05-10
John	Hoffman	95	48	1978-05-30
Donald	Lopez	493	76	2007-08-27
Jamie	Hicks	107	59	1960-07-30
Jacqueline	Phillips	56	31	1981-10-13
Robin	Jones	425	25	2023-05-01
Andrew	Petty	43	80	2000-02-18
Jacob	Atkins	106	35	1957-07-10
Jane	Hill	364	24	1958-05-10
Ashley	Murray	473	25	2006-06-03
Adrian	Williams	257	72	2008-11-26
Maria	Davis	77	70	1962-09-18
Adam	Johnson	26	63	1960-02-27
Victor	Dixon	398	67	1982-03-04
Dennis	Arnold	55	72	1975-05-16
Renee	Carrillo	33	49	2004-05-07
Christian	Bowers	382	28	1976-08-29
Andrea	Payne	94	19	1955-06-02
Adam	King	112	18	2005-02-22
Kenneth	Davenport	278	37	1958-09-30
George	Webb	322	26	1950-02-13
Lee	Wilkinson	278	41	2022-03-26
Hannah	Jones	413	23	1999-10-20
Clifford	Miller	464	25	1998-06-27
Robin	Braun	361	30	2013-06-28
Robert	Henson	186	32	1984-05-06
Debra	Logan	191	79	1964-03-16
Stephen	Erickson	435	72	1979-01-15
Roy	Gentry	453	67	1954-04-16
Ronald	Valentine	217	26	2006-11-02
Shelley	Neal	293	28	1969-01-30
Thomas	Bird	240	75	1989-06-09
Colton	Bailey	89	55	1959-07-30
Michelle	Holmes	455	31	1960-07-15
John	Miller	229	52	2011-11-16
Jose	Wilson	159	46	1963-08-04
Scott	Williams	438	28	1966-07-02
Michael	Hamilton	329	63	1971-02-24
Rhonda	Harmon	36	45	1989-08-14
Vickie	Gonzales	20	18	1953-11-10
Joshua	Adams	64	31	1962-05-04
William	Gonzalez	458	64	2004-08-01
Robert	Thomas	51	66	2023-06-29
Jessica	Williams	409	62	1992-04-18
Tracy	Duncan	143	64	2005-06-06
Jonathan	Anderson	196	24	2002-07-20
Raymond	Haney	420	50	2005-01-11
Leah	Brewer	88	18	1968-07-31
Brian	Collins	469	71	1950-10-12
John	Parker	252	21	2012-06-10
Anthony	Brown	184	33	1994-04-03
Robert	King	280	19	2019-05-04
Gregory	Lowery	412	62	1960-07-18
Benjamin	Rodriguez	117	44	1973-05-13
Frances	Larsen	174	80	1991-08-23
Tonya	Villarreal	323	19	1988-11-22
Brian	Mathews	441	46	2022-11-22
Kathy	Barnes	215	63	2022-10-16
Aaron	Campbell	11	46	1994-07-20
Ralph	Erickson	328	64	1967-11-28
Joanna	Matthews	492	18	2022-07-11
Mark	Wilkinson	332	26	1980-09-14
Eric	Howard	125	24	2001-11-17
David	Gordon	274	73	1982-09-09
Scott	Cross	378	58	1955-01-18
Gregory	Miller	130	77	2017-06-29
Lori	Meza	208	32	1993-11-13
John	Whitaker	13	74	1988-11-14
Sydney	Oconnor	98	25	2000-10-09
Samuel	Peterson	103	42	1997-10-18
Sara	Johnson	263	56	1958-07-24
George	Stephens	175	30	1974-04-19
Debra	Powell	383	64	1948-08-24
Rhonda	Koch	29	20	1991-02-11
Diane	Walker	223	28	1967-06-30
Anthony	Gallagher	85	27	1978-05-29
Mary	Thomas	499	78	1957-04-04
Megan	Strong	263	80	1950-10-27
Gabrielle	Gardner	463	61	2022-01-03
Michelle	Wilson	123	50	1971-06-17
Steven	Lopez	418	50	2020-07-08
Karen	Cannon	329	69	1953-10-02
Amy	Medina	152	61	1982-08-27
Suzanne	Rhodes	292	20	1964-04-17
Christopher	Carr	132	61	1998-04-29
Christian	Johnson	4	61	1963-01-11
Eric	Duke	351	55	2022-11-18
Frederick	Leonard	355	47	2008-05-20
Stephanie	Mayer	75	37	2008-07-30
Amber	Williamson	116	61	1997-02-19
Melissa	Carr	499	78	1963-11-03
William	Villarreal	3	73	2015-06-27
Nathaniel	Nichols	229	33	1963-01-02
Lori	Williams	358	45	1989-11-24
James	Atkinson	148	27	1994-09-14
Brian	Smith	84	31	1959-10-14
Meghan	Grimes	255	65	1982-11-17
Thomas	Hodge	64	69	1974-07-19
Gary	Ward	405	66	2018-06-12
Tanya	Clark	78	57	1974-01-05
Justin	Hensley	82	63	1983-07-30
Natasha	Callahan	362	62	1981-01-14
Mark	Adams	254	65	1982-05-19
Alicia	Anderson	355	44	1999-10-30
Jesse	Mcguire	407	71	1972-11-19
Victoria	Cochran	65	75	1977-05-02
Chelsea	Smith	151	30	1992-06-20
Tiffany	Richards	378	74	1982-11-04
Charles	Wall	147	80	2016-05-28
Steven	Deleon	268	42	1985-03-15
Michael	Coleman	362	71	2010-05-07
Marvin	Wolfe	300	30	1951-06-17
Dale	Taylor	314	29	1986-04-18
Andrew	Richards	350	22	1983-05-25
Mark	Smith	337	47	1996-04-07
Cynthia	Reynolds	436	71	1983-10-18
Jeanette	Boone	142	24	2007-08-25
Troy	Montgomery	74	38	2014-10-17
Gloria	Downs	85	65	1975-05-24
Theresa	Sutton	305	78	2016-11-05
Douglas	Miller	409	22	1994-05-19
Jennifer	Hunt	283	49	1952-06-06
Sherri	Terry	323	57	1986-05-13
Ashley	Craig	34	40	1948-05-04
Jacqueline	Baker	188	29	1964-09-04
Christina	Burch	358	62	2015-01-06
Karen	Haley	146	47	1972-06-07
Wanda	Pittman	203	28	1985-07-25
Leslie	Lucas	477	44	1956-09-26
Jason	Baker	384	26	1965-02-04
Cynthia	Myers	389	18	1967-09-25
Debbie	Burns	423	32	1965-03-16
Jill	Parks	122	18	2008-09-03
Philip	Bird	318	73	1974-02-11
Michael	Barnes	366	58	2013-07-06
Carlos	Butler	263	71	2023-05-12
Jessica	Rodgers	285	61	1958-11-01
Raymond	Hernandez	231	22	1958-05-25
Robert	Graham	333	55	2012-05-12
Heather	Robinson	346	38	2002-09-27
William	Sanford	274	60	1956-04-10
Sara	Palmer	441	54	1958-06-27
Kristen	Smith	276	68	1968-04-15
Robyn	Jenkins	31	67	1963-05-26
Cody	Silva	64	24	1947-01-03
Jonathan	Chavez	473	53	1953-07-31
Joel	Malone	180	76	1979-06-25
Hector	Park	373	61	1958-03-03
Charlene	Brewer	12	31	2011-06-04
Joshua	Gonzales	153	21	1999-10-18
Elizabeth	Turner	416	47	2009-02-10
Glenn	Pugh	449	58	2013-03-05
Joseph	Holder	317	53	1956-08-04
Anita	Hopkins	446	49	1984-02-07
Paula	Rios	414	64	1954-09-01
Laura	Bean	219	49	2012-05-04
Tyler	Rodriguez	264	29	1993-04-09
Dawn	Powers	235	70	1980-09-02
Jesse	Ortega	47	49	1946-01-10
Kari	Cox	45	49	1966-10-30
Todd	Johnson	207	42	2015-04-25
Autumn	King	246	48	2021-08-31
Courtney	Melton	90	80	2000-02-21
Carolyn	Martin	493	75	2009-03-07
Charlotte	Spencer	333	52	1956-11-09
Maureen	Lee	379	52	1995-01-04
Kyle	Cox	408	74	2021-06-04
Micheal	Brooks	147	37	1992-02-01
Tanya	Gomez	184	75	1980-04-27
Jared	Warren	324	41	1959-05-08
Kevin	Crawford	18	40	1959-01-26
Elizabeth	Garcia	134	26	1947-01-04
Cynthia	Clay	176	61	1986-11-23
David	Chavez	157	70	2016-02-25
Jonathan	Thompson	418	62	1946-01-18
Mary	Delgado	120	77	1993-06-11
Mark	Anderson	183	58	2012-01-02
James	Kelley	177	31	1977-01-10
Christopher	Morrison	39	39	1979-02-12
Misty	Pena	204	34	1956-09-27
Kathryn	Johnson	136	38	1961-09-02
Joshua	Bradley	221	76	1966-04-12
Nicole	Gibson	136	67	2013-08-17
Matthew	Gray	234	40	1962-10-15
Bradley	Johnson	46	21	1998-05-31
Jeanne	Waters	457	46	1972-04-30
Jorge	Smith	325	46	2002-01-05
Kevin	Wilcox	455	78	2017-08-29
Teresa	Blevins	108	41	1982-02-19
Clarence	Weber	389	68	1972-10-15
Shelby	Mason	299	32	2000-09-04
Nancy	Ray	130	43	2016-06-10
Sharon	Davis	307	40	2021-09-09
Courtney	Underwood	427	41	1982-05-06
Alexandria	Ford	189	70	1981-07-28
Jennifer	Green	229	43	2007-06-25
Thomas	Mcpherson	110	50	1956-03-25
Courtney	Butler	386	64	2016-09-20
Scott	Friedman	57	27	2018-03-29
Charles	Lowe	41	75	1998-10-03
Kenneth	Lozano	1	56	1970-04-11
Marie	Price	469	21	1991-09-09
Bill	Ballard	9	41	1992-07-11
Thomas	Jones	348	62	1951-09-03
Ashley	Jones	94	43	1997-03-16
Amanda	Carpenter	322	60	1986-01-17
Suzanne	Clay	64	75	1986-04-05
Gary	Walker	71	73	2019-09-28
Denise	Young	21	22	1969-09-13
Brandon	Bradford	483	21	1968-02-22
Dawn	Hartman	175	57	2004-03-06
Shelly	Jennings	190	37	1970-04-17
Theodore	Howard	189	62	2004-10-17
Tiffany	Powell	307	19	1991-11-04
Tammy	Willis	276	69	1992-11-22
David	Oliver	351	50	1981-03-11
Amber	Reynolds	394	68	1983-06-17
Timothy	Garcia	179	26	2006-06-07
Monica	Thomas	126	78	1961-11-09
David	Bruce	320	19	1977-08-29
Tina	Bennett	284	64	1986-09-27
Andrew	Payne	264	71	2008-08-23
Samuel	Reyes	324	58	2005-06-07
Valerie	Dean	151	76	1991-08-11
Connor	Johnson	86	35	1998-11-14
